"argomento_normalizzato","lemma_normalizzato","occorrenze_lemma","chiave_semantica","varianti_nella_chiave_semantica","macrocategoria","occorrenze_macrocategoria","esito_revisione","blocco_principale","testo_originale","azione_editoriale","gruppo_editoriale","tipo_accorpamento","occorrenze_gruppo_editoriale","tipo_indicatore","natura","occorrenze_in_slide_distinte","area","codice_blocco","titolo_blocco","file","numero_slide","titolo_slide","stato_verifica_contenuto","data_verifica_contenuto","hash_verifica_contenuto","riferimento"
"chi puo vedere cosa","chi puo vedere cosa","1","chi puo ved","1","privacy e protezione dati","33","voce specifica di macrocategoria","SD03 · Privacy, anonimato e pseudonimia","chi può vedere cosa","rimandare al blocco principale","macrocategoria: privacy e protezione dati","macrocategoria","26","grassetto","contenuto","1","Reti e Web","RW03.01","La tua identità online","rw03-01-identita.html","6","Dati personali e categorie particolari","non verificata","","","rw03-01-identita.html#slide-6"
"chi puo vederla","chi puo vederla","1","chi puo vederl","1","","0","voce specifica autonoma","","Chi può vederla","mantenere autonoma","lemma: chi puo vederla","voce autonoma o già distinta","1","etichetta","contenuto","1","Reti e Web","RW03.01","La tua identità online","rw03-01-identita.html","11","La tua impronta digitale","non verificata","","","rw03-01-identita.html#slide-11"
"chi raccoglie i tuoi dati e perche","chi raccoglie i tuoi dati e perche","1","chi dati perch raccogli tuoi","1","","0","voce specifica autonoma","","Chi raccoglie i tuoi dati e perché","mantenere autonoma","lemma: chi raccoglie i tuoi dati e perche","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Sicurezza Digitale","SD05","Assessment, Compliance e Dati Personali","sd05-assessment.html","9","Chi raccoglie i tuoi dati e perché","non verificata","","","sd05-assessment.html#slide-9"
"chi sono","chi sono","1","chi sono","1","","0","voce specifica autonoma","","chi sono","mantenere autonoma","lemma: chi sono","voce autonoma o già distinta","1","grassetto","contenuto","1","Reti e Web","RW03.04","Farsi riconoscere","rw03-04-branding.html","7","Il target di pubblico","non verificata","","","rw03-04-branding.html#slide-7"
"chi testa","chi testa","1","chi test","1","programmazione","79","voce specifica di macrocategoria","PR01.01 · Introduzione alla programmazione","Chi testa","rimandare al blocco principale","macrocategoria: programmazione","macrocategoria","64","titolo_h3","contenuto","1","Programmazione","PR01.01","Introduzione alla programmazione","pr01-01-introduzione-programmazione.html","3","Il codice è scritto per due lettori","non verificata","","","pr01-01-introduzione-programmazione.html#slide-3"
"chi usa cosa","chi usa cosa","1","chi usa","1","","0","voce specifica autonoma","","Chi usa cosa","mantenere autonoma","lemma: chi usa cosa","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Hardware e Software","HS03","Sistemi Operativi","hs03-os.html","16","Chi usa cosa","non verificata","","","hs03-os.html#slide-16"
"chiamata","chiamata","1","chiam","1","","0","voce specifica autonoma","","Chiamata","mantenere autonoma","lemma: chiamata","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Programmazione","PR01.03","Algoritmi e diagrammi di flusso","pr01-03-algoritmi.html","6","Le azioni fondamentali","non verificata","","","pr01-03-algoritmi.html#slide-6"
"chiamata sos","chiamata sos","1","chiam sos","1","","0","voce specifica autonoma","","Chiamata SOS","mantenere autonoma","lemma: chiamata sos","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Smartphones","SM10","Accessibilità e uso pratico","sm10-accessibilita-uso-pratico.html","11","Emergenze e traduzione","non verificata","","","sm10-accessibilita-uso-pratico.html#slide-11"
"chiara","chiara","1","chiar","1","","0","voce specifica autonoma","","Chiara","mantenere autonoma","lemma: chiara","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Reti e Web","RW02.01","La Posta Elettronica","rw02-01-email.html","12","Scrivere in modo chiaro","non verificata","","","rw02-01-email.html#slide-12"
"chiarisce","chiarisce","1","chiarisc","1","","0","voce specifica autonoma","","chiarisce","mantenere autonoma","lemma: chiarisce","voce autonoma o già distinta","1","grassetto","contenuto","1","Reti e Web","RW02.04","Collaborazione Digitale","rw02-04-collaborazione-digitale.html","12","","non verificata","","","rw02-04-collaborazione-digitale.html#slide-12"
"chiave — cerca.x il futuro","chiave","5","chiav","1","fogli di calcolo","24","progressione nello stesso blocco","","chiave","mantenere come progressione","lemma: chiave — cerca.x il futuro","voce autonoma o già distinta","1","grassetto","contenuto","1","Suite Ufficio","SU03.05","Analizzare e cercare","su03-05-analisi.html","12","CERCA.X — il futuro","non verificata","","","su03-05-analisi.html#slide-12"
"chiave — indice+confronta ricerca flessibile","chiave","5","chiav","1","ricerca e valutazione fonti","29","progressione nello stesso blocco","","chiave","mantenere come progressione","lemma: chiave — indice+confronta ricerca flessibile","voce autonoma o già distinta","1","grassetto","contenuto","1","Suite Ufficio","SU03.05","Analizzare e cercare","su03-05-analisi.html","11","INDICE+CONFRONTA — ricerca flessibile","non verificata","","","su03-05-analisi.html#slide-11"
"chiave — ricerca orizzontale","chiave","5","chiav","1","ricerca e valutazione fonti","29","progressione nello stesso blocco","","chiave","mantenere come progressione","lemma: chiave — ricerca orizzontale","voce autonoma o già distinta","1","grassetto","contenuto","1","Suite Ufficio","SU03.05","Analizzare e cercare","su03-05-analisi.html","8","Ricerca orizzontale","non verificata","","","su03-05-analisi.html#slide-8"
"chiave — ricerca verticale","chiave","5","chiav","1","ricerca e valutazione fonti","29","progressione nello stesso blocco","","chiave","mantenere come progressione","lemma: chiave — ricerca verticale","voce autonoma o già distinta","1","grassetto","contenuto","1","Suite Ufficio","SU03.05","Analizzare e cercare","su03-05-analisi.html","7","Ricerca verticale","non verificata","","","su03-05-analisi.html#slide-7"
"chiave — trovare la posizione","chiave","5","chiav","1","","0","progressione nello stesso blocco","","chiave","mantenere come progressione","lemma: chiave — trovare la posizione","voce autonoma o già distinta","1","grassetto","contenuto","1","Suite Ufficio","SU03.05","Analizzare e cercare","su03-05-analisi.html","9","Trovare la posizione","non verificata","","","su03-05-analisi.html#slide-9"
"chiave fido2","chiave fido2","1","chiav fido2","1","","0","voce specifica autonoma","","Chiave FIDO2","mantenere autonoma","lemma: chiave fido2","voce autonoma o già distinta","1","badge","contenuto","1","Sicurezza Digitale","SD01","Introduzione alla Sicurezza Digitale","sd01-introduzione.html","15","Autenticazione a Due Fattori (2FA)","non verificata","","","sd01-introduzione.html#slide-15"
"chiede a se stessa cosa significhi","chiede a se stessa cosa significhi","1","chied se significh stess","1","intelligenza artificiale","29","voce specifica di macrocategoria","IA01 · Concetti generali","chiede a se stessa cosa significhi","rimandare al blocco principale","macrocategoria: intelligenza artificiale","macrocategoria","21","grassetto","contenuto","1","Intelligenza Artificiale","IA03","LLM — Large Language Models","ia03-llm.html","16","L'LLM si interroga sul prompt","non verificata","","","ia03-llm.html#slide-16"
"chiedere aiuto nel modo giusto","chiedere aiuto nel modo giusto","1","aiut chied giust modo","1","","0","voce specifica autonoma","","Chiedere aiuto nel modo giusto","mantenere autonoma","lemma: chiedere aiuto nel modo giusto","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Hardware e Software","HS05","Troubleshooting","hs05-troubleshooting.html","23","Chiedere aiuto nel modo giusto","non verificata","","","hs05-troubleshooting.html#slide-23"
"chiedi e attendi","chiedi e attendi","1","attend chied","1","","0","voce specifica autonoma","","Chiedi e attendi","mantenere autonoma","lemma: chiedi e attendi","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Programmazione","PR02.02","Questionari con Scratch","pr02-02-questionario.html","7","Domande e risposta","non verificata","","","pr02-02-questionario.html#slide-7"
"chiedi il minimo che funziona","chiedi il minimo che funziona","1","chied funzion minim","1","applicazioni e software","61","voce specifica di macrocategoria","HS04 · Concetti fondamentali degli OS","Chiedi il minimo che funziona","rimandare al blocco principale","macrocategoria: applicazioni e software","macrocategoria","53","grassetto","contenuto","1","Suite Ufficio","SU03.18","Oltre il foglio: software con l'IA","su03-18-oltre-il-foglio.html","5","Iterare: il software cresce a passi","non verificata","","","su03-18-oltre-il-foglio.html#slide-5"
"chiudere","chiudere","1","chiud","1","","0","voce specifica autonoma","","Chiudere","mantenere autonoma","lemma: chiudere","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Hardware e Software","HS03","Sistemi Operativi","hs03-os.html","3","Aprire, cambiare attività, chiudere","non verificata","","","hs03-os.html#slide-3"
"chiudi la sessione","chiudi la sessione","1","chiud session","1","","0","voce specifica autonoma","","Chiudi la sessione","mantenere autonoma","lemma: chiudi la sessione","voce autonoma o già distinta","1","grassetto","contenuto","1","Reti e Web","RW01.05","Navigare con Spirito Critico","rw01-05-affidabilita.html","22","Disconnessione e logout","non verificata","","","rw01-05-affidabilita.html#slide-22"
"chiunque abbia il link","chiunque abbia il link","1","abbi chiunqu link","1","collegamenti ipertestuali","29","voce specifica di macrocategoria","RW01.04 · Ricerca e gestione delle informazioni","Chiunque abbia il link","rimandare al blocco principale","macrocategoria: collegamenti ipertestuali","macrocategoria","26","titolo_h3","contenuto","1","Reti e Web","RW02.04","Collaborazione Digitale","rw02-04-collaborazione-digitale.html","19","Persone specifiche","non verificata","","","rw02-04-collaborazione-digitale.html#slide-19"
"chiusura","chiusura","1","chiusur","1","","0","voce specifica autonoma","","Chiusura","mantenere autonoma","lemma: chiusura","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Suite Ufficio","SU04.01","Dillo con una slide","su04-01-presentazioni.html","4","Inizio, corpo, fine","non verificata","","","su04-01-presentazioni.html#slide-4"
"chiusura + firma essenziale.","chiusura + firma essenziale.","1","+ chiusur essenziale. firm","1","","0","voce specifica autonoma","","Chiusura + firma essenziale.","mantenere autonoma","lemma: chiusura + firma essenziale.","voce autonoma o già distinta","1","grassetto","contenuto","1","Reti e Web","RW02.04","Collaborazione Digitale","rw02-04-collaborazione-digitale.html","9","","non verificata","","","rw02-04-collaborazione-digitale.html#slide-9"
"cicli annidati","cicli annidati","1","annid cicl","1","","0","voce specifica autonoma","","Cicli annidati","mantenere autonoma","lemma: cicli annidati","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Programmazione","PR01.04","Costrutti e verifica","pr01-04-costrutti-verifica.html","6","Per ogni, annidati, uscite","non verificata","","","pr01-04-costrutti-verifica.html#slide-6"
"cicli senza intasare","cicli senza intasare","1","cicl intas senz","1","","0","voce specifica autonoma","","Cicli senza intasare","mantenere autonoma","lemma: cicli senza intasare","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Programmazione","PR02.02","Questionari con Scratch","pr02-02-questionario.html","13","Cicli senza intasare","non verificata","","","pr02-02-questionario.html#slide-13"
"ciclo","ciclo","1","cicl","1","programmazione","79","voce specifica di macrocategoria","PR01.01 · Introduzione alla programmazione","Ciclo","rimandare al blocco principale","macrocategoria: programmazione","macrocategoria","64","titolo_h3","contenuto","1","Intelligenza Artificiale","IA04","Diversi modelli di IA","ia04-diversi-modelli-ia.html","11","Un agente è un sistema , non una specie di modello","non verificata","","","ia04-diversi-modelli-ia.html#slide-11"
"ciclo condizionale","ciclo condizionale","1","cicl condizional","1","programmazione","79","voce specifica di macrocategoria","PR01.01 · Introduzione alla programmazione","Ciclo condizionale","rimandare al blocco principale","macrocategoria: programmazione","macrocategoria","64","titolo_h2","contenuto","1","Programmazione","PR01.07","Iterazione e cicli","pr01-07-iterazione-cicli.html","4","Ciclo condizionale","non verificata","","","pr01-07-iterazione-cicli.html#slide-4"
"ciclo di supporto","ciclo di supporto","1","cicl support","1","programmazione","79","voce specifica di macrocategoria","PR01.01 · Introduzione alla programmazione","Ciclo di supporto","rimandare al blocco principale","macrocategoria: programmazione","macrocategoria","64","etichetta","contenuto","1","Smartphones","SM03","Android e iOS","sm03-android-ios.html","4","iOS","non verificata","","","sm03-android-ios.html#slide-4"
"ciclo iterativo","ciclo iterativo","1","cicl iterativ","1","programmazione","79","voce specifica di macrocategoria","PR01.01 · Introduzione alla programmazione","💡 Ciclo iterativo","rimandare al blocco principale","macrocategoria: programmazione","macrocategoria","64","etichetta","contenuto","1","Programmazione","PR03.02","Micro:bit CreateAI","pr03-02-createai.html","5","Pipeline CreateAI","non verificata","","","pr03-02-createai.html#slide-5"
"cie","cie","1","cie","1","","0","voce specifica autonoma","","CIE","mantenere autonoma","lemma: cie","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Reti e Web","RW03.01","La tua identità online","rw03-01-identita.html","9","Tre strumenti per dimostrare chi sei online","non verificata","","","rw03-01-identita.html#slide-9"
